Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRB01,OUT019,1475.187311060807
NCC43,OUT027,1475.187311060807
FDX13,OUT019,1475.187311060807
FDM22,OUT049,1475.187311060807
FDJ03,OUT027,1475.187311060807
FDU14,OUT018,1475.187311060807
FDB33,OUT010,1475.187311060807
FDP27,OUT046,1475.187311060807
FDO38,OUT010,1475.187311060807
FDE28,OUT027,1475.187311060807
FDO27,OUT035,1475.187311060807
DRL23,OUT027,1475.187311060807
FDS28,OUT046,1475.187311060807
FDX24,OUT013,1475.187311060807
FDZ02,OUT035,1475.187311060807
FDL46,OUT045,1475.187311060807
FDS60,OUT027,1475.187311060807
NCO06,OUT017,1475.187311060807
FDO16,OUT035,1475.187311060807
FDC60,OUT049,1475.187311060807
FDA48,OUT018,1475.187311060807
FDZ36,OUT027,1475.187311060807
FDK27,OUT045,1475.187311060807
FDW23,OUT018,1475.187311060807
FDM14,OUT018,1475.187311060807
FDM14,OUT013,1475.187311060807
FDW60,OUT018,1475.187311060807
FDE21,OUT013,1475.187311060807
NCM42,OUT035,1475.187311060807
FDY59,OUT010,1475.187311060807
DRI49,OUT049,1475.187311060807
FDT28,OUT019,1475.187311060807
FDQ22,OUT018,1475.187311060807
FDR60,OUT049,1475.187311060807
FDC50,OUT019,1475.187311060807
FDV24,OUT013,1475.187311060807
DRF48,OUT010,1475.187311060807
FDQ47,OUT046,1475.187311060807
DRN36,OUT049,1475.187311060807
NCY06,OUT035,1475.187311060807
FDE52,OUT035,1475.187311060807
NCB54,OUT045,1475.187311060807
NCF31,OUT035,1475.187311060807
FDJ08,OUT027,1475.187311060807
NCC07,OUT017,1475.187311060807
NCD19,OUT027,1475.187311060807
FDL46,OUT049,1475.187311060807
FDM20,OUT045,1475.187311060807
NCI06,OUT010,1475.187311060807
DRM11,OUT035,1475.187311060807
NCH07,OUT018,1475.187311060807
FDS23,OUT013,1475.187311060807
FDO49,OUT018,1475.187311060807
FDS35,OUT049,1475.187311060807
DRK39,OUT045,1475.187311060807
DRI39,OUT049,1475.187311060807
FDV04,OUT017,1475.187311060807
NCN14,OUT035,1475.187311060807
FDH08,OUT013,1475.187311060807
FDS20,OUT046,1475.187311060807
FDV40,OUT049,1475.187311060807
FDZ48,OUT010,1475.187311060807
FDS24,OUT027,1475.187311060807
FDK44,OUT049,1475.187311060807
FDS48,OUT045,1475.187311060807
FDK26,OUT010,1475.187311060807
FDD23,OUT045,1475.187311060807
NCH54,OUT017,1475.187311060807
NCP14,OUT010,1475.187311060807
FDM60,OUT010,1475.187311060807
FDV24,OUT017,1475.187311060807
FDH08,OUT018,1475.187311060807
FDS12,OUT027,1475.187311060807
FDR39,OUT027,1475.187311060807
FDP12,OUT027,1475.187311060807
DRF60,OUT027,1475.187311060807
FDC09,OUT035,1475.187311060807
FDF50,OUT018,1475.187311060807
FDG28,OUT035,1475.187311060807
NCE19,OUT017,1475.187311060807
NCM53,OUT010,1475.187311060807
NCN18,OUT049,1475.187311060807
FDF32,OUT035,1475.187311060807
FDF11,OUT013,1475.187311060807
DRI59,OUT049,1475.187311060807
NCG54,OUT035,1475.187311060807
FDM44,OUT046,1475.187311060807
FDT57,OUT018,1475.187311060807
FDV24,OUT046,1475.187311060807
FDI50,OUT019,1475.187311060807
FDS09,OUT035,1475.187311060807
NCC31,OUT027,1475.187311060807
FDQ07,OUT019,1475.187311060807
FDC22,OUT017,1475.187311060807
FDZ56,OUT046,1475.187311060807
FDZ40,OUT019,1475.187311060807
FDS46,OUT027,1475.187311060807
DRD24,OUT045,1475.187311060807
FDV45,OUT017,1475.187311060807
FDL26,OUT045,1475.187311060807
FDA56,OUT018,1475.187311060807
FDN27,OUT046,1475.187311060807
FDM20,OUT049,1475.187311060807
FDO16,OUT017,1475.187311060807
FDL03,OUT035,1475.187311060807
FDE58,OUT046,1475.187311060807
FDI02,OUT027,1475.187311060807
NCC55,OUT019,1475.187311060807
FDR03,OUT018,1475.187311060807
FDB14,OUT017,1475.187311060807
FDR45,OUT013,1475.187311060807
NCN07,OUT017,1475.187311060807
FDM51,OUT019,1475.187311060807
FDT52,OUT027,1475.187311060807
FDL26,OUT046,1475.187311060807
NCZ42,OUT046,1475.187311060807
DRI47,OUT019,1475.187311060807
FDW40,OUT013,1475.187311060807
FDN34,OUT046,1475.187311060807
FDS01,OUT035,1475.187311060807
NCG55,OUT045,1475.187311060807
FDC11,OUT035,1475.187311060807
FDX35,OUT018,1475.187311060807
NCB06,OUT046,1475.187311060807
FDR09,OUT019,1475.187311060807
FDC53,OUT017,1475.187311060807
FDY45,OUT013,1475.187311060807
FDA22,OUT010,1475.187311060807
FDE02,OUT035,1475.187311060807
FDW21,OUT045,1475.187311060807
FDV34,OUT046,1475.187311060807
FDS59,OUT049,1475.187311060807
NCW17,OUT017,1475.187311060807
NCK54,OUT046,1475.187311060807
FDG17,OUT019,1475.187311060807
FDG35,OUT017,1475.187311060807
FDD08,OUT010,1475.187311060807
NCO07,OUT017,1475.187311060807
FDJ10,OUT010,1475.187311060807
FDW36,OUT017,1475.187311060807
FDW21,OUT010,1475.187311060807
FDY19,OUT017,1475.187311060807
DRE03,OUT013,1475.187311060807
NCC55,OUT049,1475.187311060807
FDH52,OUT010,1475.187311060807
FDO09,OUT017,1475.187311060807
FDU43,OUT045,1475.187311060807
FDX09,OUT010,1475.187311060807
FDH40,OUT019,1475.187311060807
FDW58,OUT017,1475.187311060807
FDC47,OUT017,1475.187311060807
NCR41,OUT035,1475.187311060807
DRG49,OUT035,1475.187311060807
FDC52,OUT027,1475.187311060807
FDY13,OUT046,1475.187311060807
FDY35,OUT013,1475.187311060807
FDI35,OUT017,1475.187311060807
NCU18,OUT049,1475.187311060807
FDY33,OUT018,1475.187311060807
FDC15,OUT027,1475.187311060807
FDU01,OUT049,1475.187311060807
NCU42,OUT046,1475.187311060807
NCV29,OUT018,1475.187311060807
NCY30,OUT017,1475.187311060807
FDQ46,OUT049,1475.187311060807
FDG58,OUT027,1475.187311060807
FDK33,OUT017,1475.187311060807
NCD07,OUT045,1475.187311060807
NCX29,OUT027,1475.187311060807
NCT42,OUT013,1475.187311060807
DRN59,OUT035,1475.187311060807
FDI44,OUT035,1475.187311060807
FDA45,OUT049,1475.187311060807
FDP31,OUT045,1475.187311060807
FDY01,OUT046,1475.187311060807
FDT09,OUT018,1475.187311060807
DRH03,OUT027,1475.187311060807
FDA36,OUT018,1475.187311060807
NCF31,OUT017,1475.187311060807
FDG14,OUT049,1475.187311060807
FDG28,OUT027,1475.187311060807
FDU14,OUT049,1475.187311060807
FDY47,OUT019,1475.187311060807
FDI56,OUT049,1475.187311060807
DRD01,OUT013,1475.187311060807
FDM22,OUT046,1475.187311060807
FDH33,OUT013,1475.187311060807
DRZ24,OUT013,1475.187311060807
NCQ38,OUT046,1475.187311060807
FDO16,OUT027,1475.187311060807
FDU07,OUT027,1475.187311060807
NCB07,OUT013,1475.187311060807
FDU48,OUT045,1475.187311060807
NCM43,OUT045,1475.187311060807
FDR31,OUT010,1475.187311060807
DRK49,OUT018,1475.187311060807
NCI30,OUT010,1475.187311060807
DRD60,OUT017,1475.187311060807
NCG19,OUT046,1475.187311060807
FDH12,OUT035,1475.187311060807
FDM32,OUT035,1475.187311060807
FDM27,OUT035,1475.187311060807
NCU53,OUT027,1475.187311060807
NCQ18,OUT046,1475.187311060807
FDS10,OUT013,1475.187311060807
FDB33,OUT027,1475.187311060807
FDI12,OUT013,1475.187311060807
NCW42,OUT013,1475.187311060807
NCC06,OUT018,1475.187311060807
FDW02,OUT017,1475.187311060807
NCD43,OUT017,1475.187311060807
FDM57,OUT018,1475.187311060807
FDA58,OUT017,1475.187311060807
FDK56,OUT046,1475.187311060807
FDP52,OUT045,1475.187311060807
FDW20,OUT018,1475.187311060807
FDS52,OUT049,1475.187311060807
NCT29,OUT018,1475.187311060807
NCL54,OUT013,1475.187311060807
FDC05,OUT045,1475.187311060807
FDF34,OUT035,1475.187311060807
FDP03,OUT027,1475.187311060807
FDD32,OUT010,1475.187311060807
FDZ10,OUT045,1475.187311060807
FDZ40,OUT035,1475.187311060807
FDD51,OUT018,1475.187311060807
NCY30,OUT019,1475.187311060807
FDP58,OUT017,1475.187311060807
FDV49,OUT017,1475.187311060807
FDY24,OUT019,1475.187311060807
NCO55,OUT017,1475.187311060807
FDR13,OUT017,1475.187311060807
FDS51,OUT017,1475.187311060807
FDP26,OUT045,1475.187311060807
NCB54,OUT027,1475.187311060807
FDF32,OUT017,1475.187311060807
FDN31,OUT018,1475.187311060807
DRM48,OUT017,1475.187311060807
FDN20,OUT049,1475.187311060807
DRL01,OUT046,1475.187311060807
FDV56,OUT049,1475.187311060807
DRH13,OUT027,1475.187311060807
FDA03,OUT017,1475.187311060807
FDF47,OUT027,1475.187311060807
FDX32,OUT046,1475.187311060807
FDX57,OUT049,1475.187311060807
NCA30,OUT045,1475.187311060807
FDO49,OUT013,1475.187311060807
FDL04,OUT019,1475.187311060807
DRM48,OUT035,1475.187311060807
FDR16,OUT013,1475.187311060807
NCC19,OUT018,1475.187311060807
NCE42,OUT045,1475.187311060807
FDY24,OUT017,1475.187311060807
FDH19,OUT049,1475.187311060807
FDJ46,OUT013,1475.187311060807
FDN45,OUT010,1475.187311060807
FDY08,OUT035,1475.187311060807
FDZ37,OUT035,1475.187311060807
NCT30,OUT045,1475.187311060807
DRY23,OUT018,1475.187311060807
NCZ30,OUT018,1475.187311060807
FDC44,OUT018,1475.187311060807
FDB45,OUT035,1475.187311060807
FDY04,OUT013,1475.187311060807
FDM27,OUT046,1475.187311060807
FDZ43,OUT017,1475.187311060807
FDT39,OUT019,1475.187311060807
NCC06,OUT019,1475.187311060807
FDL15,OUT027,1475.187311060807
FDL57,OUT017,1475.187311060807
FDU08,OUT046,1475.187311060807
FDK40,OUT017,1475.187311060807
FDQ12,OUT010,1475.187311060807
FDS48,OUT017,1475.187311060807
FDP09,OUT045,1475.187311060807
FDW21,OUT049,1475.187311060807
FDY25,OUT035,1475.187311060807
DRE13,OUT017,1475.187311060807
FDV43,OUT019,1475.187311060807
FDD22,OUT045,1475.187311060807
FDM46,OUT019,1475.187311060807
NCO30,OUT010,1475.187311060807
FDM25,OUT046,1475.187311060807
NCN41,OUT049,1475.187311060807
FDU24,OUT045,1475.187311060807
FDZ50,OUT046,1475.187311060807
FDP45,OUT013,1475.187311060807
NCM54,OUT045,1475.187311060807
FDW10,OUT019,1475.187311060807
FDP20,OUT017,1475.187311060807
FDK32,OUT046,1475.187311060807
FDN52,OUT049,1475.187311060807
FDM58,OUT045,1475.187311060807
FDZ46,OUT027,1475.187311060807
NCA18,OUT018,1475.187311060807
FDD35,OUT046,1475.187311060807
NCK31,OUT035,1475.187311060807
FDI40,OUT027,1475.187311060807
FDT50,OUT019,1475.187311060807
NCT06,OUT046,1475.187311060807
FDT31,OUT035,1475.187311060807
FDT45,OUT049,1475.187311060807
FDT13,OUT045,1475.187311060807
FDO50,OUT045,1475.187311060807
NCU18,OUT010,1475.187311060807
NCR54,OUT049,1475.187311060807
NCO18,OUT018,1475.187311060807
FDU09,OUT045,1475.187311060807
FDT13,OUT018,1475.187311060807
FDE09,OUT046,1475.187311060807
NCK53,OUT019,1475.187311060807
FDG45,OUT049,1475.187311060807
DRH15,OUT035,1475.187311060807
FDO21,OUT019,1475.187311060807
FDD14,OUT027,1475.187311060807
FDC09,OUT046,1475.187311060807
FDH45,OUT027,1475.187311060807
FDV32,OUT046,1475.187311060807
FDG12,OUT035,1475.187311060807
FDS32,OUT013,1475.187311060807
NCL55,OUT018,1475.187311060807
DRE01,OUT035,1475.187311060807
DRE15,OUT049,1475.187311060807
NCL42,OUT045,1475.187311060807
FDP31,OUT013,1475.187311060807
FDN33,OUT018,1475.187311060807
FDZ59,OUT046,1475.187311060807
FDE45,OUT010,1475.187311060807
FDJ07,OUT013,1475.187311060807
FDQ45,OUT018,1475.187311060807
FDM33,OUT027,1475.187311060807
FDO15,OUT010,1475.187311060807
FDM46,OUT013,1475.187311060807
FDR03,OUT045,1475.187311060807
FDY49,OUT018,1475.187311060807
FDQ60,OUT045,1475.187311060807
FDW10,OUT049,1475.187311060807
FDO51,OUT049,1475.187311060807
FDJ40,OUT018,1475.187311060807
FDS20,OUT018,1475.187311060807
FDU45,OUT013,1475.187311060807
FDV02,OUT035,1475.187311060807
FDN09,OUT046,1475.187311060807
NCM55,OUT027,1475.187311060807
FDN23,OUT018,1475.187311060807
FDY31,OUT010,1475.187311060807
FDW03,OUT010,1475.187311060807
FDD14,OUT046,1475.187311060807
FDV23,OUT017,1475.187311060807
DRI03,OUT045,1475.187311060807
FDN13,OUT035,1475.187311060807
FDF45,OUT027,1475.187311060807
FDU46,OUT035,1475.187311060807
FDB57,OUT049,1475.187311060807
FDV12,OUT049,1475.187311060807
FDQ58,OUT013,1475.187311060807
NCA18,OUT017,1475.187311060807
FDH52,OUT049,1475.187311060807
FDM24,OUT018,1475.187311060807
NCP43,OUT027,1475.187311060807
NCO18,OUT019,1475.187311060807
FDM32,OUT017,1475.187311060807
NCL07,OUT017,1475.187311060807
FDK03,OUT013,1475.187311060807
FDP59,OUT017,1475.187311060807
FDQ24,OUT049,1475.187311060807
FDQ16,OUT018,1475.187311060807
FDU44,OUT013,1475.187311060807
FDH28,OUT010,1475.187311060807
FDV28,OUT019,1475.187311060807
FDM22,OUT045,1475.187311060807
FDR56,OUT046,1475.187311060807
FDV39,OUT049,1475.187311060807
FDU37,OUT019,1475.187311060807
FDQ11,OUT010,1475.187311060807
FDX02,OUT045,1475.187311060807
NCS42,OUT018,1475.187311060807
FDY57,OUT027,1475.187311060807
FDB21,OUT049,1475.187311060807
FDE28,OUT017,1475.187311060807
FDQ55,OUT017,1475.187311060807
FDA48,OUT049,1475.187311060807
FDZ19,OUT045,1475.187311060807
NCC43,OUT045,1475.187311060807
NCV18,OUT046,1475.187311060807
NCA42,OUT018,1475.187311060807
FDY45,OUT046,1475.187311060807
NCC30,OUT045,1475.187311060807
FDM57,OUT013,1475.187311060807
FDL09,OUT010,1475.187311060807
FDB09,OUT027,1475.187311060807
FDT44,OUT035,1475.187311060807
NCT06,OUT027,1475.187311060807
FDX26,OUT049,1475.187311060807
FDK32,OUT013,1475.187311060807
DRA12,OUT046,1475.187311060807
FDO46,OUT010,1475.187311060807
FDE52,OUT013,1475.187311060807
NCH42,OUT045,1475.187311060807
FDV08,OUT035,1475.187311060807
FDB47,OUT018,1475.187311060807
FDC28,OUT010,1475.187311060807
FDD22,OUT046,1475.187311060807
FDS07,OUT027,1475.187311060807
DRI13,OUT045,1475.187311060807
FDG32,OUT018,1475.187311060807
FDU14,OUT017,1475.187311060807
FDD28,OUT019,1475.187311060807
NCP41,OUT017,1475.187311060807
FDS08,OUT049,1475.187311060807
FDX47,OUT045,1475.187311060807
FDC53,OUT019,1475.187311060807
FDQ19,OUT035,1475.187311060807
FDL14,OUT045,1475.187311060807
FDM33,OUT019,1475.187311060807
FDA51,OUT045,1475.187311060807
FDZ27,OUT018,1475.187311060807
FDT04,OUT046,1475.187311060807
DRC13,OUT049,1475.187311060807
FDR16,OUT027,1475.187311060807
FDQ03,OUT027,1475.187311060807
FDE38,OUT035,1475.187311060807
DRH23,OUT027,1475.187311060807
FDT11,OUT019,1475.187311060807
FDD09,OUT035,1475.187311060807
FDR40,OUT045,1475.187311060807
FDX07,OUT017,1475.187311060807
FDR07,OUT035,1475.187311060807
FDA51,OUT017,1475.187311060807
FDT59,OUT019,1475.187311060807
FDF20,OUT017,1475.187311060807
FDR13,OUT045,1475.187311060807
FDY26,OUT049,1475.187311060807
FDW04,OUT017,1475.187311060807
FDK52,OUT017,1475.187311060807
FDN60,OUT049,1475.187311060807
FDM09,OUT019,1475.187311060807
FDP46,OUT049,1475.187311060807
FDB50,OUT019,1475.187311060807
NCQ29,OUT049,1475.187311060807
FDP16,OUT027,1475.187311060807
FDX33,OUT018,1475.187311060807
FDP07,OUT010,1475.187311060807
FDN22,OUT046,1475.187311060807
FDF39,OUT049,1475.187311060807
FDS21,OUT017,1475.187311060807
NCM42,OUT013,1475.187311060807
FDK50,OUT019,1475.187311060807
DRF13,OUT027,1475.187311060807
FDH35,OUT018,1475.187311060807
FDP60,OUT018,1475.187311060807
DRJ49,OUT027,1475.187311060807
NCT42,OUT019,1475.187311060807
FDE38,OUT049,1475.187311060807
FDI04,OUT049,1475.187311060807
NCH54,OUT045,1475.187311060807
FDT56,OUT049,1475.187311060807
DRD15,OUT018,1475.187311060807
FDV58,OUT013,1475.187311060807
FDP21,OUT049,1475.187311060807
FDH05,OUT013,1475.187311060807
FDR10,OUT027,1475.187311060807
NCP06,OUT045,1475.187311060807
FDF33,OUT049,1475.187311060807
DRK37,OUT013,1475.187311060807
DRH49,OUT045,1475.187311060807
FDT58,OUT013,1475.187311060807
FDD41,OUT018,1475.187311060807
FDP40,OUT018,1475.187311060807
FDM51,OUT027,1475.187311060807
FDO45,OUT010,1475.187311060807
FDW33,OUT010,1475.187311060807
FDY24,OUT045,1475.187311060807
FDB10,OUT010,1475.187311060807
FDM40,OUT035,1475.187311060807
NCI06,OUT017,1475.187311060807
FDW12,OUT019,1475.187311060807
FDX48,OUT027,1475.187311060807
NCW05,OUT027,1475.187311060807
FDX27,OUT017,1475.187311060807
DRM37,OUT045,1475.187311060807
FDA38,OUT045,1475.187311060807
FDR36,OUT046,1475.187311060807
FDZ45,OUT046,1475.187311060807
FDG05,OUT017,1475.187311060807
FDK28,OUT013,1475.187311060807
FDV47,OUT045,1475.187311060807
FDN21,OUT045,1475.187311060807
FDP20,OUT027,1475.187311060807
FDI35,OUT045,1475.187311060807
DRY23,OUT013,1475.187311060807
FDA56,OUT017,1475.187311060807
FDB09,OUT013,1475.187311060807
NCO26,OUT027,1475.187311060807
FDQ49,OUT018,1475.187311060807
FDI52,OUT027,1475.187311060807
FDZ44,OUT027,1475.187311060807
FDZ09,OUT018,1475.187311060807
FDY03,OUT049,1475.187311060807
NCG42,OUT017,1475.187311060807
DRI13,OUT027,1475.187311060807
FDQ32,OUT013,1475.187311060807
FDW16,OUT035,1475.187311060807
FDU27,OUT046,1475.187311060807
FDR28,OUT010,1475.187311060807
FDQ49,OUT010,1475.187311060807
FDS37,OUT046,1475.187311060807
FDW26,OUT018,1475.187311060807
FDX12,OUT018,1475.187311060807
NCP06,OUT013,1475.187311060807
FDW45,OUT010,1475.187311060807
NCN30,OUT049,1475.187311060807
FDN24,OUT049,1475.187311060807
NCL41,OUT027,1475.187311060807
FDR02,OUT019,1475.187311060807
FDD09,OUT010,1475.187311060807
FDS33,OUT010,1475.187311060807
FDU22,OUT045,1475.187311060807
FDI53,OUT013,1475.187311060807
DRH01,OUT049,1475.187311060807
FDX32,OUT013,1475.187311060807
NCP30,OUT018,1475.187311060807
FDB60,OUT045,1475.187311060807
FDB14,OUT049,1475.187311060807
NCP02,OUT035,1475.187311060807
FDJ10,OUT017,1475.187311060807
FDG34,OUT046,1475.187311060807
NCB18,OUT017,1475.187311060807
FDM16,OUT049,1475.187311060807
FDW25,OUT018,1475.187311060807
FDB35,OUT010,1475.187311060807
DRN11,OUT013,1475.187311060807
FDF41,OUT019,1475.187311060807
FDH16,OUT045,1475.187311060807
NCQ50,OUT018,1475.187311060807
DRH23,OUT018,1475.187311060807
DRJ37,OUT013,1475.187311060807
DRJ24,OUT027,1475.187311060807
FDY16,OUT035,1475.187311060807
FDQ27,OUT045,1475.187311060807
FDZ33,OUT045,1475.187311060807
FDF29,OUT045,1475.187311060807
FDA08,OUT049,1475.187311060807
FDG31,OUT046,1475.187311060807
FDE34,OUT019,1475.187311060807
NCR30,OUT027,1475.187311060807
FDV33,OUT035,1475.187311060807
DRZ24,OUT018,1475.187311060807
NCL54,OUT035,1475.187311060807
FDR12,OUT049,1475.187311060807
NCC54,OUT046,1475.187311060807
DRN59,OUT013,1475.187311060807
FDX50,OUT019,1475.187311060807
FDV31,OUT027,1475.187311060807
NCA29,OUT027,1475.187311060807
FDW60,OUT049,1475.187311060807
FDX08,OUT017,1475.187311060807
DRD49,OUT013,1475.187311060807
FDD33,OUT046,1475.187311060807
FDW35,OUT013,1475.187311060807
FDJ36,OUT017,1475.187311060807
FDV51,OUT035,1475.187311060807
FDW36,OUT046,1475.187311060807
FDH35,OUT046,1475.187311060807
NCS30,OUT027,1475.187311060807
FDN49,OUT017,1475.187311060807
FDL08,OUT018,1475.187311060807
FDI09,OUT013,1475.187311060807
FDP19,OUT018,1475.187311060807
FDU21,OUT010,1475.187311060807
NCP41,OUT045,1475.187311060807
FDY10,OUT013,1475.187311060807
FDP12,OUT018,1475.187311060807
NCN26,OUT049,1475.187311060807
FDK44,OUT013,1475.187311060807
FDC28,OUT049,1475.187311060807
FDJ41,OUT027,1475.187311060807
NCT29,OUT035,1475.187311060807
NCH42,OUT019,1475.187311060807
FDU60,OUT018,1475.187311060807
FDS02,OUT045,1475.187311060807
FDC51,OUT046,1475.187311060807
FDU03,OUT013,1475.187311060807
FDX39,OUT045,1475.187311060807
NCY05,OUT010,1475.187311060807
NCL06,OUT027,1475.187311060807
FDD32,OUT035,1475.187311060807
NCN41,OUT045,1475.187311060807
NCX53,OUT049,1475.187311060807
FDU57,OUT019,1475.187311060807
FDQ23,OUT046,1475.187311060807
FDQ52,OUT045,1475.187311060807
FDC14,OUT045,1475.187311060807
FDY09,OUT035,1475.187311060807
FDQ28,OUT045,1475.187311060807
FDV25,OUT046,1475.187311060807
FDJ07,OUT035,1475.187311060807
DRB25,OUT049,1475.187311060807
FDK52,OUT019,1475.187311060807
FDY52,OUT027,1475.187311060807
FDB28,OUT046,1475.187311060807
FDT36,OUT035,1475.187311060807
FDV25,OUT017,1475.187311060807
NCN07,OUT027,1475.187311060807
FDC57,OUT017,1475.187311060807
FDQ03,OUT018,1475.187311060807
FDU23,OUT017,1475.187311060807
NCX41,OUT035,1475.187311060807
NCD06,OUT035,1475.187311060807
FDW08,OUT045,1475.187311060807
NCU29,OUT017,1475.187311060807
NCE06,OUT013,1475.187311060807
FDV52,OUT010,1475.187311060807
FDB02,OUT017,1475.187311060807
NCR18,OUT045,1475.187311060807
FDK16,OUT049,1475.187311060807
NCQ29,OUT010,1475.187311060807
FDZ01,OUT019,1475.187311060807
FDW27,OUT035,1475.187311060807
FDD17,OUT018,1475.187311060807
FDW39,OUT013,1475.187311060807
DRH59,OUT045,1475.187311060807
FDS52,OUT013,1475.187311060807
FDU40,OUT027,1475.187311060807
NCF54,OUT013,1475.187311060807
FDH46,OUT045,1475.187311060807
NCP14,OUT049,1475.187311060807
FDH50,OUT049,1475.187311060807
DRF15,OUT010,1475.187311060807
FDV27,OUT027,1475.187311060807
NCJ06,OUT049,1475.187311060807
FDN02,OUT018,1475.187311060807
FDQ51,OUT049,1475.187311060807
FDQ07,OUT017,1475.187311060807
FDS45,OUT049,1475.187311060807
NCJ06,OUT045,1475.187311060807
FDD36,OUT035,1475.187311060807
FDY25,OUT045,1475.187311060807
FDU52,OUT046,1475.187311060807
DRK47,OUT017,1475.187311060807
NCL30,OUT017,1475.187311060807
FDN22,OUT035,1475.187311060807
NCF30,OUT027,1475.187311060807
FDK03,OUT035,1475.187311060807
FDT45,OUT017,1475.187311060807
NCC54,OUT027,1475.187311060807
FDP08,OUT018,1475.187311060807
FDU44,OUT046,1475.187311060807
DRG39,OUT035,1475.187311060807
FDU32,OUT049,1475.187311060807
FDY27,OUT049,1475.187311060807
NCP54,OUT013,1475.187311060807
NCZ41,OUT049,1475.187311060807
DRL49,OUT013,1475.187311060807
FDI05,OUT018,1475.187311060807
FDY56,OUT045,1475.187311060807
DRC13,OUT013,1475.187311060807
NCV29,OUT017,1475.187311060807
FDR24,OUT049,1475.187311060807
FDZ34,OUT018,1475.187311060807
FDP37,OUT035,1475.187311060807
FDX08,OUT027,1475.187311060807
FDS57,OUT045,1475.187311060807
NCG18,OUT049,1475.187311060807
FDK25,OUT018,1475.187311060807
