Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT28,OUT019,297.1079879429847
FDQ22,OUT018,521.7861953982853
FDR60,OUT049,1116.7565231806966
FDC50,OUT019,202.19260649632545
FDV24,OUT013,2240.454873327564
DRF48,OUT010,444.5244457368486
FDQ47,OUT046,527.1814759448486
DRN36,OUT049,1370.618102814763
NCY06,OUT035,1769.116089164063
FDE52,OUT035,1224.7614514811878
NCB54,OUT045,1769.116089164063
NCF31,OUT035,2240.454873327564
FDJ08,OUT027,4759.6881951974965
NCC07,OUT017,1419.4253204595548
NCD19,OUT027,1539.9195644686113
FDL46,OUT049,1707.2268396458908
FDM20,OUT045,3461.0287314243124
NCI06,OUT010,374.7926148119241
DRM11,OUT035,3461.0287314243124
NCH07,OUT018,2298.4222640036314
FDS23,OUT013,1772.5728786979157
FDO49,OUT018,705.6195009738992
FDS35,OUT049,982.4619881591335
DRK39,OUT045,1174.2497133981233
DRI39,OUT049,734.9356774403508
FDV04,OUT017,2298.4222640036314
NCN14,OUT035,2704.76272991516
FDH08,OUT013,3453.8859716884363
FDS20,OUT046,2704.76272991516
FDV40,OUT049,1054.8170634049304
FDZ48,OUT010,219.8543886604621
FDS24,OUT027,2290.988204727157
FDK44,OUT049,2604.36183928137
FDS48,OUT045,2236.2866009873087
FDK26,OUT010,473.1540178962671
FDD23,OUT045,2704.76272991516
NCH54,OUT017,2319.069062563549
NCP14,OUT010,206.78324987879245
FDM60,OUT010,66.92564393523327
FDV24,OUT017,2240.454873327564
FDH08,OUT018,3453.8859716884363
FDS12,OUT027,3180.7464291267224
FDR39,OUT027,4548.891379304712
FDP12,OUT027,915.847852684739
DRF60,OUT027,5511.486546692515
FDC09,OUT035,1419.4253204595548
FDF50,OUT018,2711.58342044876
FDG28,OUT035,3461.0287314243124
NCE19,OUT017,734.9356774403508
NCM53,OUT010,215.08495192448027
NCN18,OUT049,1521.1857195491796
FDF32,OUT035,2726.222074795173
FDF11,OUT013,3461.0287314243124
DRI59,OUT049,3323.0831308436555
NCG54,OUT035,2530.511112948705
FDM44,OUT046,1419.4253204595548
FDT57,OUT018,3461.0287314243124
FDV24,OUT046,2240.454873327564
FDI50,OUT019,455.4621195491454
FDS09,OUT035,725.5477031111692
NCC31,OUT027,3611.918741542636
FDQ07,OUT019,501.87381371080113
FDC22,OUT017,2704.76272991516
FDZ56,OUT046,2530.511112948705
FDZ40,OUT019,165.76487472570435
FDS46,OUT027,2847.75518287264
DRD24,OUT045,1856.2304189295173
FDV45,OUT017,2704.76272991516
FDL26,OUT045,2243.76010961673
FDA56,OUT018,1769.116089164063
FDN27,OUT046,1698.4163273385398
FDM20,OUT049,3461.0287314243124
FDO16,OUT017,1180.2581629638958
FDL03,OUT035,2704.76272991516
FDE58,OUT046,1698.4163273385398
FDI02,OUT027,2832.7156775153735
NCC55,OUT019,76.75563154598495
FDR03,OUT018,2930.8986505151206
FDB14,OUT017,1312.1904175993946
FDR45,OUT013,3461.0287314243124
NCN07,OUT017,1769.116089164063
FDM51,OUT019,222.801567896387
FDT52,OUT027,5532.91963616659
FDL26,OUT046,2240.454873327564
NCZ42,OUT046,3461.0287314243124
DRI47,OUT019,347.3654517110353
FDW40,OUT013,1882.904981580397
FDN34,OUT046,2530.511112948705
FDS01,OUT035,2612.7901348383853
NCG55,OUT045,1692.8071673373145
FDC11,OUT035,1196.9179709540533
FDX35,OUT018,3370.227667120602
NCB06,OUT046,2298.4222640036314
FDR09,OUT019,540.0595293144745
FDC53,OUT017,1370.618102814763
FDY45,OUT013,3461.0287314243124
FDA22,OUT010,324.5980351409387
FDE02,OUT035,1364.5274890003027
FDW21,OUT045,1416.222080269193
FDV34,OUT046,1054.7910074188562
FDS59,OUT049,1481.6034966778127
NCW17,OUT017,1769.116089164063
NCK54,OUT046,1698.4163273385398
FDG17,OUT019,463.2909174694318
FDG35,OUT017,2604.36183928137
FDD08,OUT010,66.69795626281102
NCO07,OUT017,3106.356305148461
FDJ10,OUT010,255.4251030236172
FDW36,OUT017,1419.4253204595548
FDW21,OUT010,176.0056232238353
FDY19,OUT017,1695.104154476693
DRE03,OUT013,711.6589565300178
NCC55,OUT049,534.2411645901033
FDH52,OUT010,145.48638148658074
FDO09,OUT017,3461.0287314243124
FDU43,OUT045,3461.0287314243124
FDX09,OUT010,362.6090061482396
FDH40,OUT019,183.23205666078093
FDW58,OUT017,1419.4253204595548
FDC47,OUT017,3394.548475009032
NCR41,OUT035,1352.066591143119
DRG49,OUT035,3461.0287314243124
FDC52,OUT027,3485.6696354482015
FDY13,OUT046,1054.7910074188562
FDY35,OUT013,550.5651298882659
FDI35,OUT017,2683.9148452511754
NCU18,OUT049,1900.3700849773033
FDY33,OUT018,2298.4222640036314
FDC15,OUT027,3644.3691557124216
FDU01,OUT049,2704.76272991516
NCU42,OUT046,2530.511112948705
NCV29,OUT018,2608.5178958523356
NCY30,OUT017,2704.76272991516
FDQ46,OUT049,1575.3788773003394
FDG58,OUT027,3593.2175605821444
FDK33,OUT017,3106.356305148461
NCD07,OUT045,1682.3529925464795
NCX29,OUT027,3473.201028955777
NCT42,OUT013,2231.4938124841515
DRN59,OUT035,695.6343060048438
FDI44,OUT035,1118.8302904376906
FDA45,OUT049,2608.5178958523356
FDP31,OUT045,984.2863764299831
FDY01,OUT046,1681.3383009187862
FDT09,OUT018,1769.116089164063
DRH03,OUT027,2443.998187421929
FDA36,OUT018,2704.76272991516
NCF31,OUT017,2240.454873327564
FDG14,OUT049,2240.454873327564
FDG28,OUT027,5532.91963616659
FDU14,OUT049,3461.0287314243124
FDY47,OUT019,260.68456258836653
FDI56,OUT049,1225.2563953886568
DRD01,OUT013,734.9356774403508
FDM22,OUT046,734.9356774403508
FDH33,OUT013,544.9699327918944
DRZ24,OUT013,1698.4163273385398
NCQ38,OUT046,1419.4253204595548
FDO16,OUT027,2190.0681442885616
FDU07,OUT027,3473.941105190408
NCB07,OUT013,2704.76272991516
FDU48,OUT045,1769.116089164063
NCM43,OUT045,2376.7867150860725
FDR31,OUT010,257.9288070230966
DRK49,OUT018,523.8109247182163
NCI30,OUT010,514.9369407828891
DRD60,OUT017,2677.694542467788
NCG19,OUT046,3461.0287314243124
FDH12,OUT035,1419.4253204595548
FDM32,OUT035,1291.3882237422724
FDM27,OUT035,2243.76010961673
NCU53,OUT027,3904.821656675198
NCQ18,OUT046,1381.2843667728266
FDS10,OUT013,2623.9606666188033
FDB33,OUT027,3666.5790272526597
FDI12,OUT013,1194.6994671124196
NCW42,OUT013,3277.9410817964745
NCC06,OUT018,1769.116089164063
FDW02,OUT017,1769.116089164063
NCD43,OUT017,1419.4253204595548
FDM57,OUT018,1178.070538304398
FDA58,OUT017,3461.0287314243124
FDK56,OUT046,2704.76272991516
FDP52,OUT045,3453.8859716884363
FDW20,OUT018,1769.116089164063
FDS52,OUT049,1416.296155810219
NCT29,OUT018,1740.9362369407274
NCL54,OUT013,2608.5178958523356
FDC05,OUT045,2711.58342044876
FDF34,OUT035,2704.76272991516
FDP03,OUT027,3026.663598749341
FDD32,OUT010,170.29146435184902
FDZ10,OUT045,1769.116089164063
FDZ40,OUT035,734.9356774403508
FDD51,OUT018,535.5782232000938
NCY30,OUT019,382.371788037418
FDP58,OUT017,3167.5107216913266
FDV49,OUT017,3461.0287314243124
FDY24,OUT019,106.90530954304363
NCO55,OUT017,1419.4253204595548
FDR13,OUT017,1695.104154476693
FDS51,OUT017,814.3270192014332
FDP26,OUT045,1416.222080269193
NCB54,OUT027,3222.5221489876917
FDF32,OUT017,2704.76272991516
FDN31,OUT018,2704.76272991516
DRM48,OUT017,527.1814759448486
FDN20,OUT049,2530.511112948705
DRL01,OUT046,3453.8859716884363
FDV56,OUT049,1419.4253204595548
DRH13,OUT027,2513.648335285562
FDA03,OUT017,2231.4938124841515
FDF47,OUT027,5445.870849148427
FDX32,OUT046,2231.4938124841515
FDX57,OUT049,1367.502191193194
NCA30,OUT045,2704.76272991516
FDO49,OUT013,711.6589565300178
FDL04,OUT019,215.74667852775613
DRM48,OUT035,529.9713583415814
FDR16,OUT013,3106.356305148461
NCC19,OUT018,2704.76272991516
NCE42,OUT045,3461.0287314243124
FDY24,OUT017,734.9356774403508
FDH19,OUT049,2604.36183928137
FDJ46,OUT013,2604.36183928137
FDN45,OUT010,511.55916333970794
FDY08,OUT035,1784.4988026026708
FDZ37,OUT035,1194.2168667156952
NCT30,OUT045,711.6589565300178
DRY23,OUT018,530.5458087614388
NCZ30,OUT018,1769.116089164063
FDC44,OUT018,1663.0860233794272
FDB45,OUT035,1419.4253204595548
FDY04,OUT013,2329.8852739009585
FDM27,OUT046,2298.4222640036314
FDZ43,OUT017,3461.0287314243124
FDT39,OUT019,371.5419454282714
NCC06,OUT019,246.51122329885948
FDL15,OUT027,3583.087095689243
FDL57,OUT017,3461.0287314243124
FDU08,OUT046,1381.2843667728266
FDK40,OUT017,3461.0287314243124
FDQ12,OUT010,503.0329588125059
FDS48,OUT017,2240.454873327564
FDP09,OUT045,3106.356305148461
FDW21,OUT049,1378.1671998925494
FDY25,OUT035,2677.694542467788
DRE13,OUT017,1196.9179709540533
FDV43,OUT019,71.36574391359845
FDD22,OUT045,1564.5257240102126
FDM46,OUT019,204.72757914830575
NCO30,OUT010,422.7202024409484
FDM25,OUT046,2604.36183928137
NCN41,OUT049,1772.5728786979157
FDU24,OUT045,1328.8061507522264
FDZ50,OUT046,2704.76272991516
FDP45,OUT013,3461.0287314243124
NCM54,OUT045,1769.116089164063
FDW10,OUT019,350.4132169290521
FDP20,OUT017,1769.116089164063
FDK32,OUT046,2240.454873327564
FDN52,OUT049,1200.7250164416755
FDM58,OUT045,1518.2191736104623
FDZ46,OUT027,2739.7982489989968
NCA18,OUT018,1695.104154476693
FDD35,OUT046,1772.5728786979157
NCK31,OUT035,711.6589565300178
FDI40,OUT027,2514.931332726457
FDT50,OUT019,200.86599631561722
NCT06,OUT046,2376.7867150860725
FDT31,OUT035,2704.76272991516
FDT45,OUT049,734.9356774403508
FDT13,OUT045,2704.76272991516
FDO50,OUT045,1232.956756639772
NCU18,OUT010,265.42578248053604
NCR54,OUT049,2704.76272991516
NCO18,OUT018,2608.5178958523356
FDU09,OUT045,734.9356774403508
FDT13,OUT018,2704.76272991516
FDE09,OUT046,1575.3788773003394
NCK53,OUT019,220.55690400946835
FDG45,OUT049,3106.356305148461
DRH15,OUT035,648.490401328056
FDO21,OUT019,491.3248554333769
FDD14,OUT027,4707.753141863232
FDC09,OUT046,1419.4253204595548
FDH45,OUT027,915.847852684739
FDV32,OUT046,984.2863764299831
FDG12,OUT035,1708.2029202615777
FDS32,OUT013,1791.8924634114803
NCL55,OUT018,3461.0287314243124
DRE01,OUT035,3461.0287314243124
DRE15,OUT049,1114.236320584381
NCL42,OUT045,3461.0287314243124
FDP31,OUT013,982.4619881591335
FDN33,OUT018,1331.8116717976818
FDZ59,OUT046,2376.7867150860725
FDE45,OUT010,361.638506750961
FDJ07,OUT013,1698.4163273385398
FDQ45,OUT018,2704.76272991516
FDM33,OUT027,5288.065389904343
FDO15,OUT010,149.84138329751576
FDM46,OUT013,1309.7582547001464
FDR03,OUT045,2930.8986505151206
FDY49,OUT018,2431.7730733749086
FDQ60,OUT045,1703.8974849309886
FDW10,OUT049,2604.36183928137
FDO51,OUT049,569.2579307691167
FDJ40,OUT018,1442.3133212769808
FDS20,OUT018,2694.451329818576
FDU45,OUT013,1590.432630542101
FDV02,OUT035,2530.511112948705
FDN09,OUT046,3461.0287314243124
NCM55,OUT027,4721.405740434056
FDN23,OUT018,2231.4938124841515
FDY31,OUT010,282.45905768319295
FDW03,OUT010,203.534608244491
FDD14,OUT046,2704.76272991516
FDV23,OUT017,1769.116089164063
DRI03,OUT045,2604.36183928137
FDN13,OUT035,1384.7129602277514
FDF45,OUT027,1588.1200739582519
FDU46,OUT035,1196.9179709540533
FDB57,OUT049,3285.202203515871
FDV12,OUT049,1384.7129602277514
FDQ58,OUT013,2240.454873327564
NCA18,OUT017,1692.8071673373145
FDH52,OUT049,782.5175318302224
FDM24,OUT018,2236.2866009873087
NCP43,OUT027,4548.891379304712
NCO18,OUT019,375.6649637180212
FDM32,OUT017,1238.8772788956933
NCL07,OUT017,534.2411645901033
FDK03,OUT013,3461.0287314243124
FDP59,OUT017,1419.4253204595548
FDQ24,OUT049,3461.0287314243124
FDQ16,OUT018,1478.7141421569438
FDU44,OUT013,2298.4222640036314
FDH28,OUT010,72.30086292525722
FDV28,OUT019,76.00558787519931
FDM22,OUT045,734.9356774403508
FDR56,OUT046,2704.76272991516
FDV39,OUT049,2704.76272991516
FDU37,OUT019,167.8849034202865
FDQ11,OUT010,519.0875153264358
FDX02,OUT045,3307.4989332858045
NCS42,OUT018,1309.7582547001464
FDY57,OUT027,2445.8747888536595
FDB21,OUT049,3461.0287314243124
FDE28,OUT017,3453.8859716884363
FDQ55,OUT017,1663.0860233794272
FDA48,OUT049,3285.202203515871
FDZ19,OUT045,2604.36183928137
NCC43,OUT045,3461.0287314243124
NCV18,OUT046,1176.9056555189802
NCA42,OUT018,2298.4222640036314
FDY45,OUT046,3461.0287314243124
NCC30,OUT045,2623.9606666188033
FDM57,OUT013,1194.6994671124196
FDL09,OUT010,344.9672991406568
FDB09,OUT027,3086.1648002732486
FDT44,OUT035,1703.8974849309886
NCT06,OUT027,3878.9524736220724
FDX26,OUT049,2704.76272991516
FDK32,OUT013,2240.454873327564
DRA12,OUT046,1982.9601533455827
FDO46,OUT010,402.91022480011895
FDE52,OUT013,1192.003369407739
NCH42,OUT045,3453.8859716884363
FDV08,OUT035,543.2098687945472
FDB47,OUT018,3098.8360727244994
FDC28,OUT010,233.29366725775364
FDD22,OUT046,1666.335633958816
FDS07,OUT027,2841.095348390573
DRI13,OUT045,3145.041106956046
FDG32,OUT018,3285.202203515871
FDU14,OUT017,3461.0287314243124
FDD28,OUT019,140.49100856726176
NCP41,OUT017,1478.7141421569438
FDS08,OUT049,2604.36183928137
FDX47,OUT045,2281.6276497599224
FDC53,OUT019,192.39143377042717
FDQ19,OUT035,3461.0287314243124
FDL14,OUT045,2240.454873327564
FDM33,OUT019,481.03328682547635
FDA51,OUT045,1663.0860233794272
FDZ27,OUT018,705.6195009738992
FDT04,OUT046,536.314223937781
DRC13,OUT049,1772.5728786979157
FDR16,OUT027,5273.026414564534
FDQ03,OUT027,5532.91963616659
FDE38,OUT035,2478.5767143779144
DRH23,OUT027,1555.2424616938656
FDT11,OUT019,451.5268184710959
FDD09,OUT035,2623.9606666188033
FDR40,OUT045,1176.9056555189802
FDX07,OUT017,2704.76272991516
FDR07,OUT035,1370.618102814763
FDA51,OUT017,1666.5096270724384
FDT59,OUT019,501.00564384450996
FDF20,OUT017,2704.76272991516
FDR13,OUT045,1678.0594328331206
FDY26,OUT049,3098.8360727244994
FDW04,OUT017,1769.116089164063
FDK52,OUT017,3386.5990146088698
FDN60,OUT049,2281.6276497599224
FDM09,OUT019,361.3616354444144
FDP46,OUT049,1201.096929099585
FDB50,OUT019,174.96231984266797
NCQ29,OUT049,3461.0287314243124
FDP16,OUT027,5532.91963616659
FDX33,OUT018,2302.568436202552
FDP07,OUT010,433.2959110173743
FDN22,OUT046,3461.0287314243124
FDF39,OUT049,3461.0287314243124
FDS21,OUT017,779.5541007174843
NCM42,OUT013,1419.4253204595548
FDK50,OUT019,320.63082352850614
DRF13,OUT027,3452.362289733939
FDH35,OUT018,2368.5455010132496
FDP60,OUT018,1381.588055984899
DRJ49,OUT027,3188.841661195092
NCT42,OUT019,315.14223201737656
FDE38,OUT049,2472.9307324431093
FDI04,OUT049,2711.58342044876
NCH54,OUT045,2298.4222640036314
FDT56,OUT049,742.3213593468771
DRD15,OUT018,3453.8859716884363
FDV58,OUT013,2704.76272991516
FDP21,OUT049,2704.76272991516
FDH05,OUT013,3453.8859716884363
FDR10,OUT027,3754.807072685575
NCP06,OUT045,2231.4938124841515
FDF33,OUT049,1419.4253204595548
DRK37,OUT013,2704.76272991516
DRH49,OUT045,1180.2581629638958
FDT58,OUT013,2464.0667326060584
FDD41,OUT018,1419.4253204595548
FDP40,OUT018,1515.2748785115064
FDM51,OUT027,2502.034189421022
FDO45,OUT010,168.36254946163817
FDW33,OUT010,208.88376017814457
FDY24,OUT045,734.9356774403508
FDB10,OUT010,493.6602658667581
FDM40,OUT035,1910.6287184378211
NCI06,OUT017,2677.694542467788
FDW12,OUT019,268.13102264472866
FDX48,OUT027,3611.3491491890913
NCW05,OUT027,2505.2689509685697
FDX27,OUT017,1361.4481376384426
DRM37,OUT045,2711.58342044876
FDA38,OUT045,3461.0287314243124
FDR36,OUT046,534.2411645901033
FDZ45,OUT046,2718.5316117771313
FDG05,OUT017,2298.4222640036314
FDK28,OUT013,3461.0287314243124
FDV47,OUT045,1196.9179709540533
FDN21,OUT045,2298.4222640036314
FDP20,OUT027,3206.3157052149886
FDI35,OUT045,2683.9148452511754
DRY23,OUT013,546.7067869453052
FDA56,OUT017,1769.116089164063
FDB09,OUT013,1772.5728786979157
NCO26,OUT027,2844.5392813603758
FDQ49,OUT018,2272.7508636507505
FDI52,OUT027,3037.188458390444
FDZ44,OUT027,2850.1898229708613
FDZ09,OUT018,2376.7867150860725
FDY03,OUT049,1666.335633958816
NCG42,OUT017,1769.116089164063
DRI13,OUT027,5267.580802001462
FDQ32,OUT013,1772.5728786979157
FDW16,OUT035,1235.745483556877
FDU27,OUT046,711.6589565300178
FDR28,OUT010,351.98675569564426
FDQ49,OUT010,301.69759877628104
FDS37,OUT046,1696.1148519684823
FDW26,OUT018,3198.6687104960743
FDX12,OUT018,3461.0287314243124
NCP06,OUT013,2240.454873327564
FDW45,OUT010,289.8329384528676
NCN30,OUT049,1358.2866686333707
FDN24,OUT049,734.9356774403508
NCL41,OUT027,915.847852684739
FDR02,OUT019,225.16503584402906
FDD09,OUT010,370.9513828201734
FDS33,OUT010,168.26360444572686
FDU22,OUT045,1740.9362369407274
FDI53,OUT013,2325.2422693741405
DRH01,OUT049,2604.36183928137
FDX32,OUT013,1988.646998870371
NCP30,OUT018,521.7861953982853
FDB60,OUT045,2704.76272991516
FDB14,OUT049,1331.8116717976818
NCP02,OUT035,734.9356774403508
FDJ10,OUT017,1800.4686523189926
FDG34,OUT046,1518.2356714029575
NCB18,OUT017,1206.0490231762637
FDM16,OUT049,1052.8359378494567
FDW25,OUT018,1178.070538304398
FDB35,OUT010,180.86680135876807
DRN11,OUT013,1994.986888853339
FDF41,OUT019,520.4573072700153
FDH16,OUT045,1206.0490231762637
NCQ50,OUT018,3106.356305148461
DRH23,OUT018,731.9178925085502
DRJ37,OUT013,2240.454873327564
DRJ24,OUT027,4703.11624441161
FDY16,OUT035,2704.76272991516
FDQ27,OUT045,1419.4253204595548
FDZ33,OUT045,2231.4938124841515
FDF29,OUT045,1769.116089164063
FDA08,OUT049,2329.8852739009585
FDG31,OUT046,984.2863764299831
FDE34,OUT019,387.8681230253322
NCR30,OUT027,1887.7483100179197
FDV33,OUT035,3461.0287314243124
DRZ24,OUT018,1753.977733258011
NCL54,OUT035,2604.36183928137
FDR12,OUT049,2604.36183928137
NCC54,OUT046,3461.0287314243124
DRN59,OUT013,695.6343060048438
FDX50,OUT019,216.60721887136182
FDV31,OUT027,4431.184421554218
NCA29,OUT027,4378.457963754686
FDW60,OUT049,2608.5178958523356
FDX08,OUT017,2704.76272991516
DRD49,OUT013,3461.0287314243124
FDD33,OUT046,3453.8859716884363
FDW35,OUT013,544.9699327918944
FDJ36,OUT017,1419.4253204595548
FDV51,OUT035,2427.3340791561996
FDW36,OUT046,1419.4253204595548
FDH35,OUT046,2376.7867150860725
NCS30,OUT027,3256.559271379784
FDN49,OUT017,534.2411645901033
FDL08,OUT018,3461.0287314243124
FDI09,OUT013,3461.0287314243124
FDP19,OUT018,1769.116089164063
FDU21,OUT010,63.30595044224658
NCP41,OUT045,1419.4253204595548
FDY10,OUT013,1598.5935105290203
FDP12,OUT018,514.8910919823411
NCN26,OUT049,1696.1148519684823
FDK44,OUT013,2604.36183928137
FDC28,OUT049,1475.2408536967412
FDJ41,OUT027,5549.464901822028
NCT29,OUT035,1769.116089164063
NCH42,OUT019,467.1732478271829
FDU60,OUT018,2464.0667326060584
FDS02,OUT045,2704.76272991516
FDC51,OUT046,1772.5728786979157
FDU03,OUT013,2704.76272991516
FDX39,OUT045,3106.356305148461
NCY05,OUT010,68.21690483127692
NCL06,OUT027,5549.464901822028
FDD32,OUT035,1122.2231690379817
NCN41,OUT045,1769.116089164063
NCX53,OUT049,1900.3700849773033
FDU57,OUT019,312.9334366283269
FDQ23,OUT046,1419.4253204595548
FDQ52,OUT045,3461.0287314243124
FDC14,OUT045,534.2411645901033
FDY09,OUT035,2608.5178958523356
FDQ28,OUT045,2255.9683396225732
FDV25,OUT046,3277.9410817964745
FDJ07,OUT035,1692.8071673373145
DRB25,OUT049,1419.4253204595548
FDK52,OUT019,495.46265115899007
FDY52,OUT027,1780.2128601108514
FDB28,OUT046,2711.58342044876
FDT36,OUT035,527.1814759448486
FDV25,OUT017,3285.202203515871
NCN07,OUT027,3285.693593705208
FDC57,OUT017,2704.76272991516
FDQ03,OUT018,3461.0287314243124
FDU23,OUT017,2464.0667326060584
NCX41,OUT035,3106.356305148461
NCD06,OUT035,706.8266968630293
FDW08,OUT045,1416.222080269193
NCU29,OUT017,2231.4938124841515
NCE06,OUT013,2302.568436202552
FDV52,OUT010,221.26791511574817
FDB02,OUT017,2608.5178958523356
NCR18,OUT045,546.7067869453052
FDK16,OUT049,1355.124723130419
NCQ29,OUT010,535.6136416494703
FDZ01,OUT019,189.66751989726438
FDW27,OUT035,2281.6276497599224
FDD17,OUT018,3461.0287314243124
FDW39,OUT013,2608.5178958523356
DRH59,OUT045,1040.6520221443766
FDS52,OUT013,1419.4253204595548
FDU40,OUT027,5170.306091237115
NCF54,OUT013,2604.36183928137
FDH46,OUT045,1419.4253204595548
NCP14,OUT049,1419.4253204595548
FDH50,OUT049,2704.76272991516
DRF15,OUT010,300.48962556790934
FDV27,OUT027,2295.680067827921
NCJ06,OUT049,1757.4049429861202
FDN02,OUT018,2930.8986505151206
FDQ51,OUT049,695.6343060048438
FDQ07,OUT017,3285.202203515871
FDS45,OUT049,1419.4253204595548
NCJ06,OUT045,1769.116089164063
FDD36,OUT035,1695.104154476693
FDY25,OUT045,2704.76272991516
FDU52,OUT046,2240.454873327564
DRK47,OUT017,3394.548475009032
NCL30,OUT017,1769.116089164063
FDN22,OUT035,3461.0287314243124
NCF30,OUT027,3192.586368623996
FDK03,OUT035,3461.0287314243124
FDT45,OUT017,734.9356774403508
NCC54,OUT027,5532.91963616659
FDP08,OUT018,2704.76272991516
