Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDC37,OUT027,2541.493776751905
FDZ14,OUT018,1763.7080090504985
DRG49,OUT049,4554.597838842554
NCG06,OUT045,3129.9303141116916
DRC36,OUT045,2556.905248586683
FDV21,OUT019,464.41525511577476
FDB53,OUT046,2856.016030074954
DRP47,OUT019,475.23522217168085
FDA14,OUT013,2198.125364441185
DRC24,OUT035,2487.7524575140096
FDW21,OUT018,1209.4139089891037
NCH29,OUT046,1430.2641261533022
FDU58,OUT013,3357.5229666787886
FDY27,OUT017,2042.4752026531953
FDV56,OUT035,1216.6039164747945
FDT59,OUT046,3576.8600991726444
FDB23,OUT046,3182.6185982768834
FDR49,OUT045,812.0356481898033
FDB03,OUT010,516.6022361096055
FDN39,OUT045,2720.17426690315
FDX02,OUT027,6014.44386802316
FDQ16,OUT027,2338.3529309226237
FDU35,OUT018,1401.7691620706087
NCT29,OUT013,1152.8854336997238
FDZ27,OUT046,675.358369257622
FDN57,OUT017,1807.8637196210288
FDA03,OUT018,2115.5549550880464
FDZ36,OUT045,3176.87370224274
NCU05,OUT013,1059.686689920202
FDT39,OUT018,2123.0070739283883
FDK60,OUT017,1373.4466145598926
FDZ25,OUT017,2985.287491423359
FDG12,OUT046,2424.728789982446
DRB01,OUT019,391.6224205630517
NCC43,OUT027,5718.923994082349
FDX13,OUT019,409.8481467477309
FDM22,OUT049,779.5455273302235
FDJ03,OUT027,1307.8576413231553
FDU14,OUT018,3388.4621732753603
FDB33,OUT010,434.8687329230991
FDP27,OUT046,3390.525889195757
FDO38,OUT010,146.70709457630915
FDE28,OUT027,6194.214412284643
FDO27,OUT035,1226.7679159452289
DRL23,OUT027,2183.0468306036896
FDS28,OUT046,713.1778488532742
FDX24,OUT013,1086.5604567509813
FDZ02,OUT035,910.0962897543181
FDL46,OUT045,1350.404848796743
FDS60,OUT027,4462.770657957726
NCO06,OUT017,349.9242923099491
FDO16,OUT035,1641.9606836465184
FDC60,OUT049,1618.7146525247676
FDA48,OUT018,3318.3789968735678
FDZ36,OUT027,5156.187430259953
FDK27,OUT045,1931.9819729222538
FDW23,OUT018,244.65753805687072
FDM14,OUT018,1298.7462867346542
FDM14,OUT013,1073.4377924963096
FDW60,OUT018,2734.4061950828195
FDE21,OUT013,1820.6362055720406
NCM42,OUT035,1472.8894387749929
FDY59,OUT010,196.24470732347643
DRI49,OUT049,1317.2386963326396
FDT28,OUT019,231.50925154460873
FDQ22,OUT018,292.6463260941635
FDR60,OUT049,1028.0145387318055
FDC50,OUT019,270.4429678243468
FDV24,OUT013,2099.2650364294955
DRF48,OUT010,480.196775359424
FDQ47,OUT046,548.1672210848103
DRN36,OUT049,1262.0277816272371
NCY06,OUT035,2102.370958117205
FDE52,OUT035,1429.8234810889708
NCB54,OUT045,1537.0698963882714
NCF31,OUT035,1912.277409275858
FDJ08,OUT027,5138.634255043342
NCC07,OUT017,1415.5746537915807
NCD19,OUT027,1024.495500120444
FDL46,OUT049,1764.1738813746697
FDM20,OUT045,3940.0975564283995
NCI06,OUT010,328.2974074230797
DRM11,OUT035,3964.0885462965907
NCH07,OUT018,2074.7605980704907
FDS23,OUT013,1694.6038024511524
FDO49,OUT018,666.6694705719302
FDS35,OUT049,977.9011077690275
DRK39,OUT045,1228.80227909795
DRI39,OUT049,801.9646035814462
FDV04,OUT017,1544.1992690853617
NCN14,OUT035,2580.4699175612795
FDH08,OUT013,1693.740124081112
FDS20,OUT046,3309.0233828448213
FDV40,OUT049,899.6756811215985
FDZ48,OUT010,191.7711856718451
FDS24,OUT027,2233.3969287759583
FDK44,OUT049,1740.5391380551282
FDS48,OUT045,2278.3461038460673
FDK26,OUT010,600.0110481758431
FDD23,OUT045,3513.5850999431814
NCH54,OUT017,2149.862914880282
NCP14,OUT010,180.26961798346363
FDM60,OUT010,60.08293392169677
FDV24,OUT017,2300.8413272325324
FDH08,OUT018,2242.2470724334794
FDS12,OUT027,2870.5782280874155
FDR39,OUT027,4302.415346744949
FDP12,OUT027,897.6909598111961
DRF60,OUT027,4489.180391701745
FDC09,OUT035,1455.9722888167164
FDF50,OUT018,2968.2473867446874
FDG28,OUT035,3100.774436845682
NCE19,OUT017,790.7718217745283
NCM53,OUT010,182.74386662450627
NCN18,OUT049,1522.3616742784368
FDF32,OUT035,3181.033993767892
FDF11,OUT013,3044.854735587098
DRI59,OUT049,3862.588350888662
NCG54,OUT035,2647.957929226365
FDM44,OUT046,1198.5557825160633
FDT57,OUT018,2498.625651496145
FDV24,OUT046,2148.3485091581997
FDI50,OUT019,387.67648573349464
FDS09,OUT035,686.4439335853301
NCC31,OUT027,2949.688020114394
FDQ07,OUT019,663.0206241186144
FDC22,OUT017,2803.945557281094
FDZ56,OUT046,2318.8494987898125
FDZ40,OUT019,201.90234417381004
FDS46,OUT027,1940.7655109271718
DRD24,OUT045,1430.9889287893734
FDV45,OUT017,2943.552440890335
FDL26,OUT045,3105.907574345824
FDA56,OUT018,1383.5139991767585
FDN27,OUT046,1535.6048244209537
FDM20,OUT049,4693.481691842861
FDO16,OUT017,1860.7117197961677
FDL03,OUT035,2755.3351680596484
FDE58,OUT046,1755.2798165636302
FDI02,OUT027,3101.2047080430034
NCC55,OUT019,76.72918889654447
FDR03,OUT018,2668.701252117539
FDB14,OUT017,1162.413027805597
FDR45,OUT013,4254.968136528083
NCN07,OUT017,1880.7079539512456
FDM51,OUT019,278.26776203275784
FDT52,OUT027,6586.873298531886
FDL26,OUT046,2545.601537127938
NCZ42,OUT046,3483.4023212748075
DRI47,OUT019,416.1490705167688
FDW40,OUT013,1972.3610647864684
FDN34,OUT046,3282.8985038598935
FDS01,OUT035,2610.9234751905715
NCG55,OUT045,1678.6093565510316
FDC11,OUT035,1017.8015455403905
FDX35,OUT018,1556.510517009937
NCB06,OUT046,2127.1592934189007
FDR09,OUT019,574.1719064740257
FDC53,OUT017,1347.0789304420919
FDY45,OUT013,4312.7572687907
FDA22,OUT010,295.86999260770114
FDE02,OUT035,1562.0739130206407
FDW21,OUT045,1515.6208700648845
FDV34,OUT046,1186.503226349508
FDS59,OUT049,1926.8852330338236
NCW17,OUT017,2760.767080723623
NCK54,OUT046,1995.4243799578246
FDG17,OUT019,334.8738324334529
FDG35,OUT017,3381.072212908961
FDD08,OUT010,65.91813710561318
NCO07,OUT017,3396.4594804299054
FDJ10,OUT010,249.1141576648777
FDW36,OUT017,1586.8578642410168
FDW21,OUT010,140.7669111083678
FDY19,OUT017,1897.3756449277062
DRE03,OUT013,595.8859250356379
NCC55,OUT049,787.3588235975229
FDH52,OUT010,126.55963004138862
FDO09,OUT017,4213.939806144299
FDU43,OUT045,3628.2151991670835
FDX09,OUT010,307.6827488157532
FDH40,OUT019,232.46678180484014
FDW58,OUT017,1687.279544809677
FDC47,OUT017,4072.520288500504
NCR41,OUT035,1214.03246267826
DRG49,OUT035,4498.338841147722
FDC52,OUT027,3761.6966942789
FDY13,OUT046,1042.2794324071517
FDY35,OUT013,558.4933979878202
FDI35,OUT017,3810.305447802467
NCU18,OUT049,2035.1750442333955
FDY33,OUT018,2146.132548789417
FDC15,OUT027,2786.1271489807427
FDU01,OUT049,3342.960633486102
NCU42,OUT046,3373.5474935678308
NCV29,OUT018,2045.9155327732142
NCY30,OUT017,2771.1233702871864
FDQ46,OUT049,1616.916653015038
FDG58,OUT027,3860.915147894456
FDK33,OUT017,4073.288103721007
NCD07,OUT045,970.4743007588748
NCX29,OUT027,3460.3646404774336
NCT42,OUT013,2004.4875654863372
DRN59,OUT035,667.5399370858435
FDI44,OUT035,976.6894847475919
FDA45,OUT049,1179.1159215094772
FDP31,OUT045,725.1534130483241
FDY01,OUT046,1647.2365164537312
FDT09,OUT018,1538.0440421935684
DRH03,OUT027,2223.4444460318523
FDA36,OUT018,1581.917492496295
NCF31,OUT017,1858.1994969498637
FDG14,OUT049,2564.3892072874924
FDG28,OUT027,5513.248965266878
FDU14,OUT049,3868.95523436446
FDY47,OUT019,282.09403831504886
FDI56,OUT049,1519.5583351257278
DRD01,OUT013,385.39654033990877
FDM22,OUT046,867.897750124944
FDH33,OUT013,655.6826391800249
DRZ24,OUT013,2243.0162401478788
NCQ38,OUT046,1499.5256610499355
FDO16,OUT027,1778.6040416044912
FDU07,OUT027,3595.5184684597352
NCB07,OUT013,2225.360896014543
FDU48,OUT045,1253.9940998045117
NCM43,OUT045,2205.3807351304936
FDR31,OUT010,227.91346066163058
DRK49,OUT018,346.1518615125749
NCI30,OUT010,413.53178973219525
DRD60,OUT017,3023.8701859017747
NCG19,OUT046,2441.2449369724245
FDH12,OUT035,1415.5117269541124
FDM32,OUT035,1008.1220921554018
FDM27,OUT035,2331.9092729044282
NCU53,OUT027,3713.2794345846564
NCQ18,OUT046,1704.2400921145656
FDS10,OUT013,2527.7645570146456
FDB33,OUT027,3483.1984915979147
FDI12,OUT013,1183.328668655769
NCW42,OUT013,3410.5087653890146
NCC06,OUT018,2134.731502925168
FDW02,OUT017,2159.431348712053
NCD43,OUT017,1288.3404828756024
FDM57,OUT018,1042.2012838781434
FDA58,OUT017,2742.7640164632326
FDK56,OUT046,3148.2688606940405
FDP52,OUT045,3481.1132590597663
FDW20,OUT018,1999.8551724714719
FDS52,OUT049,1405.801931652952
NCT29,OUT018,1498.162012964761
NCL54,OUT013,2575.024935057949
FDC05,OUT045,2148.654315189061
FDF34,OUT035,2853.3950235302236
FDP03,OUT027,2562.4154348367383
FDD32,OUT010,173.1846206761022
FDZ10,OUT045,1139.1282293207385
FDZ40,OUT035,787.2485053075555
FDD51,OUT018,394.9874511815595
NCY30,OUT019,355.063204420265
FDP58,OUT017,2874.8201491071313
FDV49,OUT017,4402.8585851874
FDY24,OUT019,99.23492928669894
NCO55,OUT017,1604.3039149033923
FDR13,OUT017,1279.3173441373583
FDS51,OUT017,777.7085671303669
FDP26,OUT045,1156.4191562046751
NCB54,OUT027,3811.6117655120456
FDF32,OUT017,2939.639757255962
FDN31,OUT018,2609.6316322871144
DRM48,OUT017,635.8247390997822
FDN20,OUT049,2565.513153856048
DRL01,OUT046,3499.392791462103
FDV56,OUT049,1217.692566439703
DRH13,OUT027,2303.171230646295
FDA03,OUT017,2323.5482251385474
FDF47,OUT027,6623.998604016554
FDX32,OUT046,2279.6208922020724
FDX57,OUT049,1465.5770679472166
NCA30,OUT045,2486.452294756768
FDO49,OUT013,768.9895868042679
FDL04,OUT019,222.94983496073502
DRM48,OUT035,676.0436193439022
FDR16,OUT013,3582.233957541351
NCC19,OUT018,2782.049533034141
NCE42,OUT045,2531.1792296510916
FDY24,OUT017,933.6861037450001
FDH19,OUT049,1412.7690105367994
FDJ46,OUT013,2235.7127691007995
FDN45,OUT010,553.2260762149095
FDY08,OUT035,1909.3939663903643
FDZ37,OUT035,1344.173258410159
NCT30,OUT045,688.4597342235215
DRY23,OUT018,349.6785717237691
NCZ30,OUT018,1388.2173449888535
FDC44,OUT018,1321.5492100543534
FDB45,OUT035,1496.5544889006337
FDY04,OUT013,1856.8452040568102
FDM27,OUT046,2505.9295148502392
FDZ43,OUT017,3720.4646483585498
FDT39,OUT019,420.29732589297095
NCC06,OUT019,231.4899881691529
FDL15,OUT027,3426.268678625888
FDL57,OUT017,4773.779358652038
FDU08,OUT046,1118.4411123050522
FDK40,OUT017,4292.730758113543
FDQ12,OUT010,612.8864956053424
FDS48,OUT017,2633.8539723215968
FDP09,OUT045,3933.8150571234187
FDW21,OUT049,1341.493890379079
FDY25,OUT035,3276.7306211588316
DRE13,OUT017,1190.6351491374628
FDV43,OUT019,67.72925913272451
FDD22,OUT045,1687.6880607005935
FDM46,OUT019,248.22853327037953
NCO30,OUT010,517.3736190037519
FDM25,OUT046,2538.002010012628
NCN41,OUT049,1689.2871210153073
FDU24,OUT045,1444.5786788181983
FDZ50,OUT046,2699.337277581531
FDP45,OUT013,3003.361847274083
NCM54,OUT045,1466.2048489622375
FDW10,OUT019,413.83073104459504
FDP20,OUT017,1369.0659949020605
FDK32,OUT046,2602.9936134803775
FDN52,OUT049,926.6430065345224
FDM58,OUT045,1513.243488860955
FDZ46,OUT027,2272.5776953532772
NCA18,OUT018,1587.5852995328041
FDD35,OUT046,2128.782149241069
NCK31,OUT035,515.6795835544776
FDI40,OUT027,2639.5616824929803
FDT50,OUT019,204.15415854821183
NCT06,OUT046,2334.5250812147424
FDT31,OUT035,2953.5001210157425
FDT45,OUT049,875.136737160811
FDT13,OUT045,2612.6560435483525
FDO50,OUT045,1267.4017096158325
NCU18,OUT010,330.73508652720324
NCR54,OUT049,2778.3545424087247
NCO18,OUT018,1938.2861577802223
FDU09,OUT045,611.2757611356008
FDT13,OUT018,2799.157901857405
FDE09,OUT046,1535.8930321022988
NCK53,OUT019,278.5404281497208
FDG45,OUT049,3406.1862433304414
DRH15,OUT035,637.509673365741
FDO21,OUT019,521.9607164529673
FDD14,OUT027,4926.737235405379
FDC09,OUT046,1484.4239167115509
FDH45,OUT027,810.7325496334247
FDV32,OUT046,1154.5044039942943
FDG12,OUT035,2009.2716524507844
FDS32,OUT013,1339.3824998556304
NCL55,OUT018,2571.283961593495
DRE01,OUT035,4335.046973589065
DRE15,OUT049,1188.939348967573
NCL42,OUT045,3999.4439022059432
FDP31,OUT013,570.0945396225666
FDN33,OUT018,694.5760591511261
FDZ59,OUT046,2585.620900848561
FDE45,OUT010,417.8536330392578
FDJ07,OUT013,1535.2731434922193
FDQ45,OUT018,1805.9189546257649
FDM33,OUT027,4659.665484104868
FDO15,OUT010,130.88500625961987
FDM46,OUT013,1429.1691109279534
FDR03,OUT045,2654.534518744622
FDY49,OUT018,1751.5706138170674
FDQ60,OUT045,1467.4854892142273
FDW10,OUT049,2424.9603386567765
FDO51,OUT049,688.1622238257082
FDJ40,OUT018,1165.4884524995875
FDS20,OUT018,2254.598315457922
FDU45,OUT013,2045.7380991971063
FDV02,OUT035,2543.72455769441
FDN09,OUT046,3831.1437747639957
NCM55,OUT027,4921.311102195278
FDN23,OUT018,2161.3515222381297
FDY31,OUT010,235.90168490885566
FDW03,OUT010,203.7568131240791
FDD14,OUT046,2813.228270490569
FDV23,OUT017,1382.9733350543395
DRI03,OUT045,2373.1971324080714
FDN13,OUT035,941.3110625174418
FDF45,OUT027,1436.2151870251535
FDU46,OUT035,1308.2680642913338
FDB57,OUT049,2924.860635242349
FDV12,OUT049,1624.1040840452297
FDQ58,OUT013,1024.4631719462113
NCA18,OUT017,1338.6377224486662
FDH52,OUT049,783.5247009371523
FDM24,OUT018,2006.1275224972303
NCP43,OUT027,3959.5135383843717
NCO18,OUT019,377.5497362403849
FDM32,OUT017,843.163702061249
NCL07,OUT017,571.7016674170961
FDK03,OUT013,4238.032210918732
FDP59,OUT017,1580.757370620706
FDQ24,OUT049,4297.7033551021
FDQ16,OUT018,1172.979409708712
FDU44,OUT013,2056.1798592292844
FDH28,OUT010,74.0937748923552
FDV28,OUT019,75.32700753184704
FDM22,OUT045,889.033238676221
FDR56,OUT046,2829.717706475935
FDV39,OUT049,2879.8136177693955
FDU37,OUT019,162.63026579788306
FDQ11,OUT010,725.5655474514132
FDX02,OUT045,3679.6550870242304
NCS42,OUT018,1249.3939004987508
FDY57,OUT027,2631.6699935614706
FDB21,OUT049,3384.4595174628876
FDE28,OUT017,3495.9495048063577
FDQ55,OUT017,2216.2536660320216
FDA48,OUT049,3525.598025622054
FDZ19,OUT045,2365.1157721814916
NCC43,OUT045,3187.336612271707
NCV18,OUT046,1589.1093416815368
NCA42,OUT018,2461.6942584535486
FDY45,OUT046,4047.371451219545
NCC30,OUT045,2579.342219678304
FDM57,OUT013,1365.6464449029445
FDL09,OUT010,323.8709544384673
FDB09,OUT027,3602.9672545325707
FDT44,OUT035,1628.0772487905283
NCT06,OUT027,4448.730191953939
FDX26,OUT049,3470.218531264133
FDK32,OUT013,2630.839661892461
DRA12,OUT046,2124.4890414304473
FDO46,OUT010,368.6509062982887
FDE52,OUT013,1045.8252641603408
NCH42,OUT045,3187.0965858713867
FDV08,OUT035,672.554283210474
FDB47,OUT018,3309.108883658937
FDC28,OUT010,241.1099453437517
FDD22,OUT046,1760.8122760731778
FDS07,OUT027,3441.3459290826245
DRI13,OUT045,2757.3735167514533
FDG32,OUT018,3194.4238541788463
FDU14,OUT017,3614.6834879225894
FDD28,OUT019,112.30433404009159
NCP41,OUT017,1637.427846958396
FDS08,OUT049,2342.5456511982743
FDX47,OUT045,1839.1634272524716
FDC53,OUT019,158.71599053521675
FDQ19,OUT035,2365.1908552014074
FDL14,OUT045,2182.856386626708
FDM33,OUT019,456.5141159119636
FDA51,OUT045,1597.5333566904646
FDZ27,OUT018,402.6545485005063
FDT04,OUT046,575.4944793416804
DRC13,OUT049,1835.1946122287025
FDR16,OUT027,5061.926780689707
FDQ03,OUT027,6104.166885020507
FDE38,OUT035,2270.147900787468
DRH23,OUT027,1714.808663369169
FDT11,OUT019,562.9150224181559
FDD09,OUT035,2701.6713501516574
FDR40,OUT045,983.2300790759647
FDX07,OUT017,2754.5924899215847
FDR07,OUT035,1139.517924031151
FDA51,OUT017,1739.4272271443815
FDT59,OUT019,568.1229386363684
FDF20,OUT017,3001.8062885765116
FDR13,OUT045,1575.0209088298107
FDY26,OUT049,4456.438428188537
FDW04,OUT017,1505.4263217174216
FDK52,OUT017,4072.7776230197524
FDN60,OUT049,3035.352491919971
FDM09,OUT019,385.5353219453693
FDP46,OUT049,1310.683941531315
FDB50,OUT019,167.25172025273997
NCQ29,OUT049,3397.558217311809
FDP16,OUT027,5816.368926239512
FDX33,OUT018,1719.344788903186
FDP07,OUT010,520.4366380321076
FDN22,OUT046,3355.6537511031243
FDF39,OUT049,5106.676569815843
FDS21,OUT017,739.2056312073478
NCM42,OUT013,1314.4513050474816
FDK50,OUT019,312.1307225492222
DRF13,OUT027,3662.793273198838
FDH35,OUT018,1404.1861175808378
FDP60,OUT018,1168.02162325557
DRJ49,OUT027,3086.3753735330642
NCT42,OUT019,378.8560285987305
FDE38,OUT049,2048.1334710538395
FDI04,OUT049,2997.759111491155
NCH54,OUT045,2290.691604489141
FDT56,OUT049,720.0173266064592
DRD15,OUT018,2230.444214989322
FDV58,OUT013,2746.629815209118
FDP21,OUT049,3451.352294872918
FDH05,OUT013,3574.371533914731
FDR10,OUT027,4077.5294046721233
NCP06,OUT045,1860.3213088328373
FDF33,OUT049,1792.1368699277123
DRK37,OUT013,3407.0362544482646
DRH49,OUT045,933.146685835418
FDT58,OUT013,2206.4142453552254
FDD41,OUT018,1510.4327387782332
FDP40,OUT018,1617.6037875007737
FDM51,OUT027,2699.537905577157
FDO45,OUT010,144.4643449528623
FDW33,OUT010,178.3484990795833
FDY24,OUT045,942.0571646202088
FDB10,OUT010,522.2088755412451
FDM40,OUT035,1883.0399915747514
NCI06,OUT017,3533.2806926261387
FDW12,OUT019,282.10258940958494
FDX48,OUT027,3718.1955920175055
NCW05,OUT027,2326.616699311285
FDX27,OUT017,1271.9153068492235
DRM37,OUT045,2671.8840576988046
FDA38,OUT045,2786.565201076289
FDR36,OUT046,660.3495181356583
FDZ45,OUT046,2642.89560020549
FDG05,OUT017,2465.5785403269583
FDK28,OUT013,4897.3935432393155
FDV47,OUT045,1439.340602383505
FDN21,OUT045,2208.1820678597282
FDP20,OUT027,2941.988773473254
FDI35,OUT045,3305.218560303509
DRY23,OUT013,560.183977073867
FDA56,OUT017,1893.8316974238382
FDB09,OUT013,1318.7426847777701
NCO26,OUT027,2327.1019899944945
FDQ49,OUT018,1783.0056261844338
FDI52,OUT027,2963.4478817753056
FDZ44,OUT027,2484.6135413616025
FDZ09,OUT018,2305.576902727681
FDY03,OUT049,1618.733841661025
NCG42,OUT017,1838.748238977223
DRI13,OUT027,5716.087696507071
FDQ32,OUT013,1815.7764034830107
FDW16,OUT035,1519.7489778894674
FDU27,OUT046,796.2462488338625
FDR28,OUT010,334.31744424150975
FDQ49,OUT010,266.9528756738697
FDS37,OUT046,1759.785111672683
FDW26,OUT018,2626.9104188074116
FDX12,OUT018,3209.7044352189623
NCP06,OUT013,2290.7217280390087
FDW45,OUT010,288.59161596643816
NCN30,OUT049,1193.1029333127842
FDN24,OUT049,870.7746156290731
NCL41,OUT027,982.7891239300795
FDR02,OUT019,295.52889782866754
FDD09,OUT010,310.65482836759884
FDS33,OUT010,122.39395249194115
FDU22,OUT045,1722.5234080068308
FDI53,OUT013,2034.803528443166
DRH01,OUT049,2234.187043074591
FDX32,OUT013,2012.5211647806666
NCP30,OUT018,404.9268989260427
FDB60,OUT045,2436.963656055178
FDB14,OUT049,1277.766223039859
NCP02,OUT035,612.4289830739468
FDJ10,OUT017,2064.7996613521195
FDG34,OUT046,1712.9461718011958
NCB18,OUT017,1133.6055397553796
FDM16,OUT049,1240.036850124965
FDW25,OUT018,824.0189483011053
FDB35,OUT010,161.6244064085103
DRN11,OUT013,1986.157623660526
FDF41,OUT019,484.4011822265045
FDH16,OUT045,1366.564708885747
NCQ50,OUT018,2767.766488933475
DRH23,OUT018,653.238228918007
DRJ37,OUT013,1724.836501345729
DRJ24,OUT027,4702.93770188398
FDY16,OUT035,2617.6453802704727
FDQ27,OUT045,1428.6404863466792
FDZ33,OUT045,1627.546306768737
FDF29,OUT045,1820.7726545193075
FDA08,OUT049,2436.833037326262
FDG31,OUT046,898.5101851099574
FDE34,OUT019,374.8956732080017
NCR30,OUT027,1665.1293968027042
FDV33,OUT035,3587.73272558176
DRZ24,OUT018,1406.9533845739961
NCL54,OUT035,2505.475736104401
FDR12,OUT049,2255.743540455888
NCC54,OUT046,3840.0262672293607
DRN59,OUT013,731.4641487523844
FDX50,OUT019,177.34057468494626
FDV31,OUT027,5235.217550344753
NCA29,OUT027,5200.108429546373
FDW60,OUT049,2877.2032434102343
FDX08,OUT017,3845.442198510576
DRD49,OUT013,3421.8920154862485
FDD33,OUT046,2828.803827498106
FDW35,OUT013,727.9231093388894
FDJ36,OUT017,1363.1358974789264
FDV51,OUT035,3026.992655087065
FDW36,OUT046,1457.8739160592988
FDH35,OUT046,1935.9612220297918
NCS30,OUT027,2367.768256412357
FDN49,OUT017,548.1990623583853
FDL08,OUT018,2217.888363637997
FDI09,OUT013,3396.0721444433425
FDP19,OUT018,1703.879528631507
FDU21,OUT010,61.39785837496486
NCP41,OUT045,1110.607040430386
FDY10,OUT013,1800.8320342054312
FDP12,OUT018,404.0666680871942
NCN26,OUT049,1767.6137990919358
FDK44,OUT013,2115.564768421913
FDC28,OUT049,1257.4243583237649
FDJ41,OUT027,5661.061910174352
NCT29,OUT035,1208.6560250879415
NCH42,OUT019,304.22648619966037
FDU60,OUT018,2043.1314834765258
FDS02,OUT045,2918.0005247708564
FDC51,OUT046,2373.6447712075783
FDU03,OUT013,2969.83986738889
FDX39,OUT045,3473.382260128375
NCY05,OUT010,70.94002244236202
NCL06,OUT027,5336.930355747543
FDD32,OUT035,1257.8070774159783
NCN41,OUT045,1421.9539149580337
NCX53,OUT049,2468.267424190555
FDU57,OUT019,352.4563010571177
FDQ23,OUT046,1547.589970180964
FDQ52,OUT045,4361.707655181486
FDC14,OUT045,533.8764840294043
FDY09,OUT035,2617.77678431336
FDQ28,OUT045,2270.81541950891
FDV25,OUT046,4870.727788879326
FDJ07,OUT035,1849.9977512120222
DRB25,OUT049,1424.2546776464226
FDK52,OUT019,530.7139686077658
FDY52,OUT027,1353.4160461132362
FDB28,OUT046,2262.486194435597
FDT36,OUT035,592.1737700916008
FDV25,OUT017,3633.4711206935986
NCN07,OUT027,3377.5588009113944
FDC57,OUT017,2956.6111233359056
FDQ03,OUT018,2521.1662040930364
FDU23,OUT017,2962.514996581314
NCX41,OUT035,3313.666304393452
NCD06,OUT035,651.2490487799198
FDW08,OUT045,1325.463535240768
NCU29,OUT017,2273.7931676909866
NCE06,OUT013,1903.1206229165857
FDV52,OUT010,184.2167306460109
FDB02,OUT017,2866.6789252737485
NCR18,OUT045,608.6143192141814
FDK16,OUT049,1645.3367309181515
NCQ29,OUT010,683.4203592972877
FDZ01,OUT019,150.85124097617123
FDW27,OUT035,2022.9110624167338
FDD17,OUT018,3024.410980551351
FDW39,OUT013,1987.5343420107972
DRH59,OUT045,973.6780468629146
FDS52,OUT013,961.6480021064791
FDU40,OUT027,6625.303469316681
NCF54,OUT013,1893.5909933327487
FDH46,OUT045,1354.5221540099715
NCP14,OUT049,1737.859799511963
FDH50,OUT049,3134.9698578748353
DRF15,OUT010,329.006245170754
FDV27,OUT027,2173.337599302944
NCJ06,OUT049,1786.3878543007568
FDN02,OUT018,3267.0097804944653
FDQ51,OUT049,739.7330383767273
FDQ07,OUT017,3909.803969642225
FDS45,OUT049,1812.076907316331
NCJ06,OUT045,1724.3030209237434
FDD36,OUT035,1983.9045951896385
FDY25,OUT045,2534.6242967320404
FDU52,OUT046,2150.7158888990643
DRK47,OUT017,3246.73131314994
NCL30,OUT017,1850.4008363032162
FDN22,OUT035,3429.168650422829
NCF30,OUT027,2931.81015962769
FDK03,OUT035,4486.198383837988
FDT45,OUT017,918.5496009489357
NCC54,OUT027,5147.500810805897
FDP08,OUT018,2428.3050198781325
